PRT_ID,AREA,INT_SQFT,DATE_SALE,DIST_MAINROAD,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,DATE_BUILD,BUILDTYPE,UTILITY_AVAIL,STREET,MZZONE,QS_ROOMS,QS_BATHROOM,QS_BEDROOM,QS_OVERALL,REG_FEE,COMMIS,SALES_PRICE
P09515,T Nagar,1743,30-10-2006,197,1,1,4,AbNormal,No,10-11-1963,Commercial,ELO,Gravel,RM,2.3,4.2,3.5,3.315,598641,279366,19954710
P07144,Chrompet,771,08-02-2009,3,1,1,2,Normal Sale,Yes,10-02-2001,House,ELO,Paved,RH,3.6,2.5,2,2.68,196113,37714,7542800
P05659,KK Nagar,1325,17-01-2010,143,1,1,3,AbNormal,No,23-01-1987,House,NoSewr ,Paved,RM,3.8,4.8,2.4,3.54,347098,147517,8677460
P07299,Velachery,1569,26-12-2008,40,2,1,4,Partial,Yes,28-12-2002,Others,NoSeWa,Gravel,A,4.1,4.8,3.6,4.27,285994,151934,8937320
P00998,Chrompet,1019,10-03-2013,37,1,1,3,Normal Sale,Yes,14-03-1999,House,NoSewr ,Gravel,RL,4.1,2.8,4.2,3.61,266239,49304,9860700
P03083,Karapakkam,1524,29-05-2011,134,2,2,4,AdjLand,No,08-06-1969,House,ELO,No Access,C,2.4,2.7,3.5,2.93,173200,97425,5412500
P04922,Chrompet,1202,03-06-2010,55,2,1,4,Family,No,11-06-1978,Commercial,NoSeWa,No Access,RL,3.9,3.5,3,3.47,313720,125488,12548800
P04629,Chrompet,802,28-07-2010,67,1,1,3,AdjLand,No,07-08-1971,Commercial,NoSewr ,Paved,RH,4,2,4.3,3.29,303417,68514,9787650
P03615,Anna Nagar,1968,16-02-2011,136,2,1,5,Family,Yes,18-02-2002,Commercial,AllPub,Paved,RL,3.6,4.1,3.7,3.765,903181,429011,22579530
P09788,Velachery,1693,21-07-2005,134,2,1,4,Normal Sale,Yes,02-08-1957,Others,ELO,Paved,A,4.5,2.2,2.9,2.99,310390,65345,8168160
P09362,Chrompet,932,05-01-2007,58,1,1,3,Family,Yes,12-01-1977,House,ELO,Gravel,RL,3.5,2.1,5,3.39,267741,142795,8924700
P02469,Karapakkam,1071,29-09-2011,94,1,1,3,Normal Sale,No,02-10-1998,House,AllPub,Paved,RH,2.5,2.5,2.7,2.58,233217,97174,6478250
P09600,Velachery,1866,06-08-2006,36,3,2,5,Partial,Yes,10-08-1988,House,NoSeWa,No Access,RL,3.1,3.6,5,3.90,384325,131480,10113810
P06327,Velachery,1844,12-09-2009,118,3,2,5,AdjLand,No,16-09-1995,House,AllPub,Paved,I,4.7,4.8,4.7,4.75,306343,105306,9573230
P05009,Chrompet,1016,18-05-2010,87,1,1,3,AbNormal,No,19-05-2004,Others,ELO,Paved,RL,4.6,4.5,2.4,3.9,240203,151239,8896420
P05566,Karapakkam,803,02-02-2010,141,1,1,2,Normal Sale,No,14-02-1964,Commercial,AllPub,No Access,RM,3.1,4.6,2.7,3.39,280602,77945,7794500
P08748,Chrompet,862,03-09-2007,83,1,1,3,AdjLand,No,04-09-2002,House,ELO,No Access,RM,3.4,2.6,2.4,2.78,231726,111868,7990550
P08904,Velachery,1500,26-06-2007,138,2,1,4,AdjLand,Yes,09-07-1952,House,NoSewr ,No Access,I,4.8,2.2,2.5,2.94,292087,122984,7686500
P07994,KK Nagar,2491,28-05-2008,137,4,2,6,Partial,Yes,05-06-1979,Commercial,AllPub,Paved,RM,4.4,2.5,5,4.07,860696,420340,20016180
P09316,Velachery,1704,18-01-2007,154,2,1,4,Normal Sale,No,21-01-1993,Others,NoSeWa,Paved,RH,4.4,4.6,4.7,4.58,353192,196218,9810880
P08335,Velachery,1803,09-02-2008,108,3,2,5,Family,No,12-02-1994,Commercial,NoSewr ,Gravel,I,4.9,3.3,4.5,4.06,588235,161765,14705880
P08279,T Nagar,1541,01-03-2008,184,1,1,4,AbNormal,No,05-03-1995,Others,AllPub,No Access,RM,4.5,2.5,2.8,3.235,463319,125221,12522140
P01225,Chrompet,1178,13-10-2012,82,1,1,3,Family,Yes,20-10-1984,Commercial,ELO,No Access,RH,4.9,4.3,2.7,4,419707,114466,12718400
P04657,Karapakkam,1473,24-07-2010,185,2,2,4,AbNormal,Yes,26-07-2000,Commercial,ELO,Gravel,I,3.8,3.3,4.7,4.01,592092,265837,12083500
P03360,Karapakkam,594,08-04-2011,121,1,1,2,Partial,Yes,20-04-1963,House,AllPub,Gravel,RL,2.1,4,3.4,3.19,241166,130360,6518000
P01437,T Nagar,1701,06-05-2012,110,1,1,4,Partial,Yes,11-05-1993,Commercial,AllPub,Gravel,RL,4.6,3.4,4.3,4.165,593367,368297,20460930
P03866,Karapakkam,1169,26-12-2010,136,1,1,3,AbNormal,No,05-01-1971,Commercial,NoSeWa,Paved,A,4.8,2.6,3.9,3.78,316932,115248,7203000
P00064,Anna Nagar,1684,03-01-2015,82,1,1,4,Normal Sale,Yes,09-01-1990,Commercial,AllPub,Paved,RL,2.5,4.5,2.4,2.96,735253,317947,19871700
P02833,T Nagar,1569,17-07-2011,191,1,1,4,Partial,No,21-07-1994,Commercial,AllPub,Gravel,RL,4.8,3,2.9,3.495,586124,274746,18316390
P07854,Chrompet,1232,11-07-2008,82,2,1,4,Normal Sale,Yes,17-07-1986,House,NoSeWa,Gravel,RH,2.5,2.1,4.2,2.85,294453,98151,9815100
P09292,Chrompet,958,29-01-2007,119,1,1,3,Partial,No,02-02-1989,Commercial,ELO,No Access,RH,2,3.2,4.6,3.26,270035,150020,10001300
P05307,KK Nagar,1583,22-03-2010,9,2,1,4,AbNormal,No,29-03-1980,House,AllPub,Paved,RM,4.7,4.8,4,4.45,412284,105468,9588000
P06866,Adyar,907,03-05-2009,6,1,1,3,Partial,Yes,12-05-1975,House,NoSewr ,Gravel,A,4,3.1,2.7,3.17,206045,26586,6646610
P07780,KK Nagar,1702,06-08-2008,18,2,1,4,AbNormal,Yes,10-08-1992,Commercial,NoSewr ,Gravel,RL,2.3,3.9,3.2,3.14,701843,389913,15596520
P05511,Karapakkam,739,11-02-2010,41,1,1,2,Normal Sale,No,22-02-1968,Commercial,AllPub,Paved,RH,3.6,2.7,4,3.49,333960,153065,6957500
P09745,Velachery,1760,01-10-2005,130,2,1,4,Partial,Yes,13-10-1957,House,AllPub,No Access,A,3.1,4.7,3.5,3.94,211721,119975,7057360
P07794,Velachery,1956,31-07-2008,98,3,2,5,Family,Yes,09-08-1973,Others,ELO,No Access,A,3.4,3.1,3.5,3.30,294996,173527,8676350
P00297,Chrompet,714,17-07-2014,105,1,1,2,Normal Sale,Yes,18-07-2008,Others,NoSeWa,Gravel,RM,3.7,4.7,3.4,4.01,242292,145375,9691680
P02623,T Nagar,1848,01-09-2011,11,2,1,5,Family,Yes,05-09-1992,House,NoSeWa,Gravel,RL,3,4.8,3.4,3.63,529009,83528,13921280
P08017,Chrompet,1005,20-05-2008,196,1,1,3,Normal Sale,Yes,26-05-1987,Commercial,NoSeWa,Paved,RM,3.9,3,2.6,3.15,403493,161397,13449750
P01418,Anna Nagar,1638,20-05-2012,6,1,1,4,AbNormal,No,26-05-1991,House,NoSeWa,Paved,RM,3.2,4.7,4.6,4.135,462151,194590,12161870
P00154,Chrompet,1294,06-11-2014,80,2,1,4,AbNormal,Yes,08-11-2005,Others,ELO,Paved,RL,4.3,3.1,4.6,3.91,345883,100418,11157530
P05176,T Nagar,1653,15-04-2010,98,1,1,4,AbNormal,Yes,19-04-1994,House,AllPub,Gravel,RL,4,4.3,4.3,4.21,528334,189658,13547020
P08367,Anna Nagar,1950,27-01-2008,48,2,1,5,Normal Sale,No,05-02-1970,Others,NoSewr ,No Access,RM,4.7,2.7,4.4,4.08,449090,112272,14034060
P09973,Velachery,1841,12-06-2004,8,3,2,5,Normal Sale,Yes,20-06-1972,Commercial,NoSewr ,Paved,RL,2.1,4.3,3.3,3.45,571030,130521,16315140
P04121,Karapakkam,1252,02-11-2010,58,1,1,3,AdjLand,No,11-11-1975,Commercial,NoSewr ,Gravel,RL,2.2,4.2,5,3.92,344697,233504,11119250
P02553,T Nagar,1817,12-09-2011,12,2,1,5,Normal Sale,Yes,18-09-1984,Commercial,ELO,No Access,RH,4.4,4.6,4,4.27,593251,217525,19775040
P03161,KK Nagar,1337,15-05-2011,85,2,1,4,AbNormal,Yes,19-05-1992,House,NoSewr ,Paved,RH,2.8,4.6,5,4.22,350199,78795,8754980
P08540,Velachery,1561,13-11-2007,144,2,1,4,AdjLand,Yes,22-11-1970,Others,ELO,Paved,A,4.5,5,4.4,4.70,295037,143304,8429640
P04442,Anna Nagar,1517,30-08-2010,64,1,1,4,Normal Sale,No,04-09-1990,Commercial,AllPub,Gravel,RL,3.3,4,2.3,3.075,723058,180765,18076450
P07235,T Nagar,1917,12-01-2009,4,2,1,5,AbNormal,No,20-01-1977,Others,AllPub,No Access,RH,2.5,3.4,2.4,2.68,447179,153319,12776550
P05192,Karapakkam,766,12-04-2010,183,1,1,2,Normal Sale,No,21-04-1973,House,NoSewr ,Gravel,RH,4,4.3,3.6,3.93,195254,126341,5742750
P02885,Karapakkam,745,05-07-2011,81,1,1,2,Normal Sale,No,11-07-1985,Commercial,ELO,Paved,RH,4.9,2.5,3.4,3.58,272552,97839,6988500
P06413,Velachery,1562,24-08-2009,11,2,1,4,AbNormal,Yes,06-09-1958,House,NoSeWa,Paved,RM,3.9,4.1,3,3.72,347943,178942,9941220
P06662,KK Nagar,2371,01-07-2009,54,4,2,6,Normal Sale,Yes,08-07-1981,Others,AllPub,Paved,RH,2.8,3.5,3,3.09,611145,241911,12732180
P00425,Chrompet,991,25-04-2014,114,1,1,3,AbNormal,No,01-05-1989,Others,AllPub,Paved,RL,3.6,3.7,2.9,3.43,243276,104261,8688420
P04393,Karapakkam,1582,09-09-2010,143,2,2,4,AbNormal,No,13-09-1994,Others,ELO,No Access,RL,3.1,4.4,4,3.85,262120,180208,8191250
P03658,Karapakkam,1348,06-02-2011,65,2,2,4,AdjLand,Yes,08-02-2003,Commercial,AllPub,Gravel,I,3.6,3.9,3.5,3.65,531740,120850,12085000
P06164,KK Nagar,1933,11-10-2009,165,3,2,5,AdjLand,Yes,16-10-1991,Others,NoSewr ,Paved,RH,4.5,4.7,4.1,4.4,540069,293516,11740620
P09909,Velachery,1737,29-10-2004,175,2,1,4,Partial,No,07-11-1968,House,NoSeWa,Gravel,RL,3.6,3.1,2.8,3.14,326955,186831,9341570
P07116,KK Nagar,2335,18-02-2009,142,4,2,6,AbNormal,Yes,22-02-1993,Commercial,NoSewr ,Gravel,RH,3.3,3.9,2.5,3.16,750333,356408,18758320
P03709,Anna Nagar,1946,27-01-2011,90,2,1,5,Partial,Yes,05-02-1975,Others,ELO,No Access,RM,3.7,4.8,4.8,4.415,378470,247461,14556550
P08881,Anna Nagar,1554,10-07-2007,190,1,1,4,AdjLand,No,11-07-2002,House,NoSeWa,Gravel,RM,2.6,3.1,4.1,3.325,399703,103149,12893650
P09169,Chrompet,1039,12-03-2007,39,1,1,3,Family,No,17-03-1986,Others,ELO,No Access,RH,4.5,2.8,2.4,3.19,198525,51469,7352780
P07656,KK Nagar,1703,11-09-2008,104,2,1,4,AdjLand,Yes,14-09-1998,Commercial,AllPub,Paved,RM,2.5,2.5,3.9,3.06,505021,342111,16291000
P01592,Chrompet,883,13-03-2012,196,1,1,3,AdjLand,No,18-03-1995,House,NoSeWa,Paved,RL,3.7,3.1,4.1,3.58,263187,31901,7975350
P09180,Chrompet,1226,07-03-2007,91,2,1,4,AbNormal,Yes,17-03-1967,House,NoSewr ,No Access,RM,4.7,4.5,4.9,4.68,325538,138107,9864800
P07741,Anna Nagar,1867,15-08-2008,14,2,1,5,Partial,No,26-08-1967,House,NoSeWa,Gravel,RH,3.4,3.6,3.5,3.49,363107,93705,11713120
P04782,T Nagar,1950,01-07-2010,130,2,1,5,Partial,No,12-07-1966,Others,ELO,Paved,RH,3.9,4,3.6,3.79,331637,89287,12755280
P04911,Chrompet,1062,05-06-2010,105,1,1,3,AdjLand,Yes,07-06-2002,Others,AllPub,No Access,RL,3.3,2.3,3.1,2.84,269653,129833,9987140
P00332,Chrompet,870,28-06-2014,131,1,1,3,Partial,Yes,03-07-1993,Others,ELO,Gravel,RL,4.2,3,3.2,3.42,266761,101185,9198650
P07572,Chrompet,1032,29-09-2008,33,1,1,3,Family,Yes,30-09-2004,Others,ELO,Paved,RM,2.8,4.4,3.7,3.71,315433,73601,10514440
P04557,Adyar,1015,09-08-2010,69,1,1,3,AbNormal,Yes,11-08-2000,Commercial,AllPub,Gravel,A,4.1,4.3,3.8,3.99,398972,84630,12090050
P02230,KK Nagar,2289,11-11-2011,195,4,2,6,Normal Sale,No,13-11-2002,Others,NoSewr ,Paved,RM,2.7,4.2,3.7,3.55,609344,233366,12964760
P03463,Adyar,785,22-03-2011,109,1,1,2,Partial,Yes,28-03-1987,Commercial,NoSeWa,No Access,C,4.8,3.6,5,4.66,275570,115562,8889360
P02133,Adyar,878,03-12-2011,181,1,1,3,Family,No,11-12-1979,House,ELO,Paved,RM,4.8,4.7,2.5,3.63,320462,82170,8216980
P00069,T Nagar,1884,01-01-2015,99,2,1,5,AbNormal,Yes,06-01-1996,Others,NoSeWa,Gravel,RH,3.3,4.1,4,3.815,593790,178137,14844750
P04440,Adyar,852,30-08-2010,55,1,1,3,Partial,Yes,03-09-1992,Commercial,ELO,Gravel,C,2.4,4.2,4.7,3.91,415123,106442,10644170
P01820,Karapakkam,1155,01-02-2012,97,1,1,3,Partial,Yes,04-02-1999,Others,AllPub,Paved,I,2.7,2.3,2.6,2.54,240153,58219,7277375
P00499,Anna Nagar,1650,20-02-2014,159,1,1,4,AbNormal,No,25-02-1995,Others,ELO,Paved,RH,2.6,2.9,4,3.235,392031,95038,11879730
P09708,Velachery,1831,13-01-2006,64,3,2,5,Partial,Yes,20-01-1979,House,ELO,Gravel,RL,4.4,2.4,3.3,3.17,423120,119342,10849240
P06417,T Nagar,1509,24-08-2009,111,1,1,4,AdjLand,No,30-08-1986,House,AllPub,NoAccess,RH,3.6,4.6,5,4.48,273106,63024,10504060
P03060,Karapakkam,1389,02-06-2011,17,2,2,4,AdjLand,Yes,09-06-1981,Commercial,ELO,No Access,RH,3.6,3.2,2.8,3.16,505517,274738,10989500
P03324,Chrompet,1149,13-04-2011,36,1,1,3,Partial,No,20-04-1981,House,ELO,Gravel,RM,4.4,2.9,2.1,3.11,257116,101010,9182700
P04054,KK Nagar,1402,17-11-2010,70,2,1,4,AdjLand,Yes,23-11-1984,House,AllPub,Gravel,RM,2.9,3.7,4.8,3.9,394564,263043,10960120
P00785,Anna Nagar,1781,25-07-2013,0,1,1,4,AdjLand,No,31-07-1988,House,NoSeWa,Gravel,RL,4.9,3.5,4.7,4.47,492799,181558,12968400
P05374,KK Nagar,1632,07-03-2010,152,2,1,4,Partial,No,08-03-2004,Others,NoSewr ,Paved,RH,3.1,4.2,4.7,4.07,303869,128914,9208160
P07306,T Nagar,1604,25-12-2008,68,1,1,4,Partial,No,28-12-1996,Commercial,NoSewr ,Paved,RL,4.6,4.8,2.3,3.615,597184,126675,18096490
P00358,Chrompet,1220,09-06-2014,114,2,1,4,Partial,Yes,14-06-1995,House,NoSewr ,No Access,RL,3.4,2.6,2.7,2.87,229781,55148,9191250
P00741,Anna Nagar,1616,26-08-2013,76,1,1,4,AdjLand,Yes,28-08-2004,Others,NoSeWa,Paved,RM,3.4,4.3,4.4,4.025,484216,132059,14673210
P06811,Chrompet,1015,16-05-2009,25,1,1,3,Normal Sale,No,19-05-1998,House,NoSewr ,No Access,RM,2.6,2.8,5,3.4,235039,142702,8394250
P08253,Velachery,1769,08-03-2008,50,2,1,4,AbNormal,Yes,10-03-2001,House,ELO,Gravel,A,3.5,3.6,5,4.00,341756,143897,8993590
P08250,Chrompet,1264,09-03-2008,44,2,1,4,AdjLand,Yes,11-03-2001,House,NoSeWa,No Access,RH,2.6,3.5,3.4,3.2,302485,160695,9452650
P09863,Velachery,1941,20-01-2005,85,3,2,5,AbNormal,Yes,22-01-1997,House,ELO,No Access,RH,2,2.8,5,3.26,343222,90853,10094760
P07358,Chrompet,1269,10-12-2008,0,2,1,4,Family,No,20-12-1969,Others,AllPub,No Access,RH,3.1,2,2.4,2.45,267212,116905,8350380
P04323,Karapakkam,1650,22-09-2010,110,2,2,4,Partial,Yes,27-09-1991,Others,AllPub,Gravel,I,3.2,2.7,3.1,3.01,371520,213624,9288000
P06632,T Nagar,1639,10-07-2009,140,1,1,4,Family,Yes,20-07-1969,Others,NoSewr ,Gravel,RL,4.4,2.7,3.2,3.435,546721,150348,13668020
P09987,Velachery,1939,12-05-2004,196,3,2,5,Family,No,16-05-1988,Commercial,AllPub,No Access,I,2.8,4.6,3.1,3.70,533256,201772,14412320
P09891,Velachery,1908,24-11-2004,144,3,2,5,Partial,Yes,04-12-1964,Commercial,NoSewr ,No Access,RM,5,3.8,2.6,3.74,583999,275777,16222200
P09358,Chrompet,1142,07-01-2007,131,1,1,3,AbNormal,Yes,09-01-1999,Others,NoSewr ,Gravel,RM,2.2,3.3,4.9,3.45,338069,128233,11657540
P08164,Chrompet,949,04-04-2008,163,1,1,3,Normal Sale,Yes,12-04-1979,Others,ELO,Paved,RH,2.4,2.3,2.4,2.36,278681,92894,8444880
P06485,Chrompet,787,09-08-2009,57,1,1,2,AdjLand,No,15-08-1986,Commercial,AllPub,No Access,RL,3.8,3.3,3.8,3.6,260771,30089,10029650
P02604,Karapakkam,1316,03-09-2011,183,1,1,3,Family,Yes,11-09-1979,Commercial,ELO,Paved,A,2.6,2.6,2.6,2.6,300696,106128,8844000
P06983,KK Nagar,2060,01-04-2009,197,3,2,5,Family,Yes,08-04-1980,Commercial,AllPub,Gravel,RM,2.5,3.7,2.5,2.86,883743,396783,18035580
P01331,Chrompet,976,03-08-2012,44,1,1,3,Partial,No,05-08-2005,Others,NoSeWa,Paved,RM,3.5,4.1,2.8,3.53,254866,154740,9102370
P02195,Karapakkam,1357,17-11-2011,34,2,2,4,AbNormal,No,21-11-1994,Commercial,NoSewr ,Paved,RL,2.2,4.7,4.7,3.95,414391,235195,11199750
P07242,KK Nagar,2428,09-01-2009,48,4,2,6,Normal Sale,No,11-01-2003,Commercial,AllPub,Gravel,RH,3.2,2.1,4.9,3.55,783633,223895,18657920
P08829,Chrompet,1201,02-08-2007,87,2,1,4,AbNormal,No,06-08-1991,Commercial,NoSeWa,Gravel,RM,4.3,2.9,3.9,3.62,468723,234362,14647600
P09825,Velachery,1634,19-04-2005,198,2,1,4,Normal Sale,Yes,23-04-1988,House,ELO,No Access,RH,4.3,3.1,4.3,3.76,278316,179559,8977940
P03331,Adyar,1097,12-04-2011,131,1,1,3,AdjLand,No,16-04-1992,Commercial,ELO,Gravel,I,2.3,3.7,4.8,3.83,515139,115906,12878485
P06215,Anna Nagar,1542,05-10-2009,52,1,1,4,Partial,Yes,11-10-1987,Others,NoSeWa,No Access,RH,3.6,3,3.1,3.25,331870,80107,11443800
P03780,Adyar,795,12-01-2011,9,1,1,2,Family,Yes,19-01-1981,Others,NoSeWa,No Access,C,4.8,2.5,4.1,3.99,193854,37520,6253350
P06602,Velachery,1656,16-07-2009,53,2,1,4,AdjLand,No,28-07-1963,Commercial,NoSewr ,Paved,RH,2.4,2.7,2.3,2.51,404114,188587,13470470
P01958,Karapakkam,1173,08-01-2012,143,1,1,3,Partial,No,13-01-1992,Commercial,ELO,Paved,A,3.9,2.3,3.9,3.42,356818,58256,7282000
P08578,Chrompet,999,02-11-2007,118,1,1,3,AbNormal,Yes,09-11-1976,Commercial,NoSeWa,No Access,RH,4.2,4.7,4.2,4.4,287166,126353,11486650
P06774,Chrompet,1002,29-05-2009,132,1,1,3,AdjLand,Yes,05-06-1983,Others,NoSeWa,Paved,RH,5,4.7,3.2,4.34,269568,102250,9295440
P08249,Velachery,1873,10-03-2008,178,3,2,5,AbNormal,Yes,20-03-1969,House,AllPub,Gravel,RL,3.1,4.6,3.6,3.93,353261,91164,11395530
P02157,Karapakkam,670,27-11-2011,198,1,1,2,AdjLand,No,02-12-1988,Commercial,NoSeWa,Gravel,A,2.2,3.6,2.7,2.82,193741,91172,5698250
P05801,KK Nagar,1355,20-12-2009,58,2,1,4,Family,No,26-12-1987,Commercial,NoSewr ,Gravel,RM,3.3,3.8,2,2.93,571887,116977,12997440
P05529,KK Nagar,1942,08-02-2010,182,3,2,5,Normal Sale,Yes,14-02-1988,Commercial,AllPub,Gravel,RH,2.6,4.3,2.4,3.03,757649,131765,16470640
P08202,KK Nagar,2225,24-03-2008,65,4,2,6,Partial,No,26-03-2001,House,NoSewr ,Paved,RH,2.1,4.1,3.7,3.34,371201,82489,10311140
P03335,KK Nagar,1540,12-04-2011,24,2,1,4,AbNormal,No,14-04-2002,House,AllPub,Paved,RH,2.6,3.6,3.1,3.1,272678,93733,8521180
P01316,Anna Nagar,1677,13-08-2012,119,1,1,4,Partial,Yes,15-08-2007,House,NoSeWa,No Access,RH,4.4,3.8,2.1,3.33,363866,90966,11370800
P05480,KK Nagar,2453,17-02-2010,165,4,2,6,Family,Yes,19-02-2004,Others,AllPub,Paved,RL,3.2,2.7,3.4,3.13,499204,318936,13866780
P02653,Adyar,1248,26-08-2011,157,2,2,4,Normal Sale,No,01-09-1984,Others,AllPub,Paved,RM,3.3,4.7,2.2,3.03,342587,22102,11051205
P00655,Chrompet,1290,05-11-2013,168,2,1,4,Partial,No,07-11-2004,Others,NoSewr ,Paved,RH,5,2.2,4.6,3.76,255124,75592,9449050
P05607,Adyar,854,26-01-2010,54,1,1,3,Normal Sale,Yes,04-02-1976,Commercial,NoSeWa,Gravel,RH,4.9,2.4,2.4,3.15,441832,71648,11941410
P04427,Karapakkam,1080,02-09-2010,48,1,1,3,Partial,No,06-09-1995,House,AllPub,No Access,RH,5,3.3,4.9,4.45,191771,92980,5811250
P07217,Chrompet,704,18-01-2009,43,1,1,2,AbNormal,No,22-01-1994,House,AllPub,Gravel,RM,2.9,4.3,2.1,3.22,213446,57466,8209450
P03020,Karapakkam,525,13-06-2011,21,1,1,2,AdjLand,No,15-06-2003,Others,NoSeWa,No Access,A,3.9,2.3,4.9,3.82,114011,52383,3081375
P09823,Velachery,1837,22-04-2005,20,3,2,5,AdjLand,No,25-04-1993,House,NoSeWa,No Access,RM,3.8,2.4,2.3,2.72,398051,122477,10206440
P04883,KK Nagar,2284,11-06-2010,114,4,2,6,Partial,No,14-06-1996,Commercial,NoSeWa,Gravel,RM,3.4,2.8,4.3,3.58,752460,183527,18352680
P09175,Chrompet,876,09-03-2007,43,1,1,3,Normal Sale,No,15-03-1983,House,ELO,No Access,RM,3.2,5,2.5,3.71,231967,119725,7482800
P07571,Chrompet,813,29-09-2008,107,1,1,3,Partial,Yes,07-10-1977,Commercial,NoSewr ,Paved,RH,2.9,4.8,4,3.99,336386,73584,10512050
P06247,Karapakkam,1246,29-09-2009,83,1,1,3,Normal Sale,Yes,07-10-1979,Commercial,NoSeWa,No Access,A,2.2,3.8,2.5,2.8,251178,170153,8102500
P04320,KK Nagar,1410,23-09-2010,19,2,1,4,Normal Sale,Yes,29-09-1984,House,NoSewr ,Gravel,RL,3,3.5,2.2,2.83,353611,88403,9822520
P00604,T Nagar,1962,04-12-2013,164,2,1,5,AdjLand,No,15-12-1970,Others,NoSewr ,Paved,RL,3.2,2.3,4.3,3.47,474046,215475,14365020
P05997,Anna Nagar,1710,13-11-2009,59,1,1,4,Partial,No,18-11-1989,House,ELO,No Access,RL,2.3,3.7,3.6,3.17,301591,75398,10771100
P09204,Chrompet,867,25-02-2007,139,1,1,3,Normal Sale,No,02-03-1987,Commercial,NoSewr ,No Access,RM,5,3,3.4,3.72,285849,32983,10994200
P02600,Velachery,1727,04-09-2011,14,2,1,4,AbNormal,Yes,13-09-1975,Commercial,AllPub,Paved,RL,4.2,3.3,4,3.74,513631,295727,15564570
P06199,Karapakkam,1101,06-10-2009,99,1,1,3,Family,No,08-10-2003,House,ELO,No Access,A,3.1,2,4.1,3.17,138180,55272,3948000
P09544,Anna Nagar,1721,18-10-2006,171,1,1,4,AbNormal,No,26-10-1975,Others,ELO,No Access,RH,2.3,3.6,2.3,2.625,373817,90622,11327800
P07320,Anna Nagar,1623,21-12-2008,183,1,1,4,AdjLand,Yes,29-12-1979,House,AllPub,No Access,RM,4.2,3.1,4,3.845,323228,116362,12929130
P00716,Anna Nagar,1684,21-09-2013,5,1,1,4,AdjLand,Yes,02-10-1971,House,NoSeWa,Paved,RL,3.4,2.9,3.4,3.275,416027,100855,12606890
P02011,Anna Nagar,1671,27-12-2011,20,1,1,4,Family,Yes,30-12-1997,Commercial,NoSewr ,No Access,RH,3.7,4.3,4.3,4.09,538489,167117,18568580
P08915,Chrompet,1279,21-06-2007,56,2,1,4,Family,Yes,30-06-1969,Others,ELO,No Access,RH,5,4.2,4.1,4.41,298027,27940,9313330
P05267,KK Nagar,1737,29-03-2010,173,2,1,4,AdjLand,No,03-04-1991,Commercial,NoSewr ,Paved,RM,4.8,3.4,2.9,3.62,670850,137219,15246580
P01151,Anna Nagar,1719,27-11-2012,62,1,1,4,AdjLand,No,05-12-1981,Commercial,NoSewr ,Gravel,RH,3.2,2.1,2.5,2.645,668856,229322,19110170
P09568,Velachery,1543,28-09-2006,42,2,1,4,AbNormal,Yes,09-10-1963,Others,ELO,Paved,C,4.9,2.9,4.2,3.79,284890,117308,8379110
P03379,KK Nagar,1650,06-04-2011,72,2,1,4,AdjLand,No,08-04-2003,Commercial,NoSewr ,Gravel,RL,3.2,4,5,4.16,537018,268509,14917160
P07542,KK Nagar,2454,10-10-2008,184,4,2,6,AbNormal,Yes,15-10-1988,Commercial,NoSeWa,Gravel,RL,3.8,2.7,2.8,3.07,852466,475795,19824800
P09779,Velachery,1631,19-08-2005,26,2,1,4,Partial,No,22-08-1993,Commercial,ELO,Paved,I,4.9,4,2.9,3.90,471628,203947,12746690
P02641,Anna Nagar,1823,29-08-2011,94,2,1,5,Normal Sale,No,31-08-2003,Others,AllPub,Gravel,RM,3.1,3.5,4.6,3.8,409894,273263,15181250
P02251,KK Nagar,1879,06-11-2011,45,3,2,5,AbNormal,No,10-11-1995,Others,AllPub,Paved,RM,2.6,4.2,2.6,3.08,515012,137336,11444700
P02404,Chrompet,862,11-10-2011,124,1,1,3,Partial,No,16-10-1991,House,ELO,No Access,RM,3.2,3,3.5,3.21,208353,86215,7184600
P07200,Chrompet,1197,23-01-2009,29,1,1,3,Family,No,30-01-1981,House,ELO,No Access,RM,2,2.9,3.2,2.72,260902,109411,8416200
P01907,Karapakkam,1187,16-01-2012,60,1,1,3,Family,Yes,23-01-1984,Commercial,NoSewr ,Gravel,RM,2,3.9,4.6,3.61,532532,302575,12103000
P03113,Karapakkam,1409,24-05-2011,116,2,2,4,Normal Sale,Yes,27-05-1996,Others,ELO,Gravel,RH,3.8,3.1,4.8,3.99,409470,130286,9306125
P06273,Velachery,1696,24-09-2009,110,2,1,4,Normal Sale,No,05-10-1964,Others,NoSeWa,No Access,RL,4.6,2.3,2.2,2.85,303588,133936,8929050
P02954,Karapakkam,1075,23-06-2011,46,1,1,3,AbNormal,No,24-06-2005,Commercial,NoSeWa,Paved,RM,3,2.9,3.9,3.33,474191,257713,10308500
P04462,Chrompet,1113,26-08-2010,160,1,1,3,AdjLand,Yes,29-08-1997,Commercial,NoSewr ,Gravel,RH,2.1,2.6,3.8,2.81,436410,183011,14077750
P07555,Adyar,1027,04-10-2008,14,1,1,3,AbNormal,Yes,06-10-2000,Commercial,AllPub,No Access,A,2.9,3.2,3.8,3.41,352257,99072,11008020
